machine_id,cycle,timestamp,spindle_speed_rpm,torque_nm,motor_current_a,vibration_x,vibration_y,vibration_z,temperature_c,cutting_force_n,acoustic_emission,tool_wear_percent,tool_age_hours,rul_hours,anomaly_score,failure_probability,health_score,failure,status
CNC-015,284,2025-01-12 10:16:09.403253824,4897.899,68.699,23.119,1.4714,1.1007,1.4061,73.411,699.012,40.67,13.091,274.269,691.468,0.33841,0.52639,60.946,0,AT_RISK
CNC-015,285,2025-01-12 11:14:06.056082182,4802.524,67.066,23.668,1.2188,1.3713,1.3499,72.871,670.217,36.839,11.595,275.235,690.502,0.3182,0.52197,61.715,0,AT_RISK
CNC-015,286,2025-01-12 12:12:02.708910541,4801.753,65.61,22.402,1.4901,1.3602,1.087,76.462,674.145,41.123,11.542,276.201,689.536,0.32469,0.50516,62.816,0,AT_RISK
CNC-015,287,2025-01-12 13:09:59.361738900,4793.424,64.608,21.836,1.9901,1.3886,1.4248,76.399,669.654,36.743,11.394,277.166,688.57,0.32716,0.51268,62.219,0,AT_RISK
CNC-015,288,2025-01-12 14:07:56.014567258,4812.111,67.623,23.471,1.5734,1.7269,1.2464,77.641,692.309,43.011,12.982,278.132,687.605,0.35428,0.53998,60.469,0,AT_RISK
CNC-015,289,2025-01-12 15:05:52.667395617,4873.272,68.177,21.89,1.684,1.4732,1.2332,77.317,698.755,39.372,12.864,279.098,686.639,0.33945,0.51494,61.764,0,AT_RISK
CNC-015,290,2025-01-12 16:03:49.320223975,4872.885,66.589,22.598,1.6382,1.8376,1.5336,75.696,686.372,42.739,14.57,280.064,685.673,0.35271,0.54159,59.848,0,AT_RISK
CNC-015,291,2025-01-12 17:01:45.973052334,4851.123,68.701,24.171,1.6832,1.3135,1.3161,77.007,708.498,41.578,13.676,281.029,684.707,0.33406,0.55414,59.419,0,AT_RISK
CNC-015,292,2025-01-12 17:59:42.625880692,4829.003,67.213,22.86,1.4583,1.348,1.2066,75.759,676.479,39.863,12.563,281.995,683.742,0.34604,0.51975,61.728,0,AT_RISK
CNC-015,293,2025-01-12 18:57:39.278709051,4869.55,71.948,23.789,1.6072,1.4713,1.5948,74.107,722.362,43.543,13.431,282.961,682.776,0.38777,0.54956,59.372,0,AT_RISK
CNC-015,294,2025-01-12 19:55:35.931537409,4926.927,65.657,22.163,1.6174,1.5811,1.4858,76.557,665.183,37.375,13.803,283.927,681.81,0.36825,0.53276,60.652,0,AT_RISK
CNC-015,295,2025-01-12 20:53:32.584365768,4838.864,72.034,24.208,1.5265,1.3691,1.475,75.863,735.641,47.436,13.635,284.892,680.845,0.37208,0.55762,58.933,0,AT_RISK
CNC-015,296,2025-01-12 21:51:29.237194127,4771.946,67.903,24.573,1.1221,1.5499,1.6295,76.873,689.431,40.519,11.375,285.858,679.879,0.30926,0.5633,59.296,0,AT_RISK
CNC-015,297,2025-01-12 22:49:25.890022485,4876.115,68.93,22.051,1.6595,1.5763,1.4546,75.963,689.19,42.169,13.955,286.824,678.913,0.3064,0.52801,60.731,0,AT_RISK
CNC-015,298,2025-01-12 23:47:22.542850844,4893.361,67.268,22.781,1.4538,1.4854,1.7943,75.712,701.161,42.138,14.629,287.79,677.947,0.3738,0.5572,58.719,0,AT_RISK
CNC-015,299,2025-01-13 00:45:19.195679202,4778.455,65.574,23.889,1.4864,1.5005,1.3003,76.033,661.366,43.943,14.208,288.755,676.982,0.32928,0.54809,59.934,0,AT_RISK
CNC-015,300,2025-01-13 01:43:15.848507561,4868.501,63.704,22.557,1.422,1.416,1.5208,75.431,642.656,42.087,15.062,289.721,676.016,0.32436,0.54171,60.031,0,AT_RISK
CNC-015,301,2025-01-13 02:41:12.501335919,4812.707,68.597,23.125,1.4604,1.5601,1.3919,75.45,703.72,39.12,12.483,290.687,675.05,0.32898,0.53098,60.833,0,AT_RISK
CNC-015,302,2025-01-13 03:39:09.154164278,4774.764,68.275,22.476,1.7722,1.3628,1.7017,73.118,687.837,42.345,14.514,291.653,674.084,0.37504,0.53749,59.907,0,AT_RISK
CNC-015,303,2025-01-13 04:37:05.806992636,4886.164,65.238,22.554,1.49,1.798,1.3526,74.704,662.893,41.671,15.629,292.618,673.119,0.31689,0.53333,60.343,0,AT_RISK
CNC-015,304,2025-01-13 05:35:02.459820995,4906.674,73.065,24.529,1.5161,1.5899,1.6309,73.583,733.967,37.365,13.884,293.584,672.153,0.3296,0.56187,58.526,0,AT_RISK
CNC-015,305,2025-01-13 06:32:59.112649353,4799.595,67.786,23.9,1.4463,1.3655,1.3677,74.252,687.004,42.345,12.466,294.55,671.187,0.34548,0.53593,60.695,0,AT_RISK
CNC-015,306,2025-01-13 07:30:55.765477712,4895.882,67.798,23.251,1.5788,1.3871,1.8187,77.973,695.558,38.533,14.677,295.515,670.221,0.39133,0.57413,57.861,0,AT_RISK
CNC-015,307,2025-01-13 08:28:52.418306070,4762.809,68.553,24.318,1.6928,1.5042,1.7606,77.199,700.293,40.582,15.981,296.481,669.256,0.40719,0.5894,56.794,1,AT_RISK
CNC-015,308,2025-01-13 09:26:49.071134429,4849.091,65.473,23.384,1.7458,1.4893,1.5617,75.263,663.855,40.407,14.919,297.447,668.29,0.33127,0.55405,59.244,0,AT_RISK
CNC-015,309,2025-01-13 10:24:45.723962788,4824.281,68.143,22.974,1.5943,1.5267,1.2838,74.609,701.057,44.229,15.765,298.413,667.324,0.32155,0.53623,59.969,0,AT_RISK
CNC-015,310,2025-01-13 11:22:42.376791146,4778.559,71.752,26.926,1.4604,1.5448,1.5637,76.573,722.913,42.074,16.303,299.378,666.358,0.42321,0.61494,55.38,1,AT_RISK
CNC-015,311,2025-01-13 12:20:39.029619504,4898.994,66.189,23.96,1.7777,1.4715,1.5745,76.765,664.831,38.781,14.775,300.344,665.393,0.33745,0.56802,58.541,0,AT_RISK
CNC-015,312,2025-01-13 13:18:35.682447863,4973.101,67.404,23.608,1.5733,1.3492,1.2327,77.778,691.115,40.787,16.302,301.31,664.427,0.36033,0.55794,58.858,0,AT_RISK
CNC-015,313,2025-01-13 14:16:32.335276222,4872.335,70.205,23.533,1.1437,1.401,1.4616,75.653,706.011,46.308,16.009,302.276,663.461,0.36058,0.55814,58.612,0,AT_RISK
CNC-015,314,2025-01-13 15:14:28.988104580,4957.001,70.184,23.122,1.2136,1.4604,1.1307,75.642,702.713,43.959,12.137,303.241,662.496,0.32052,0.51721,61.837,0,AT_RISK
CNC-015,315,2025-01-13 16:12:25.640932939,4835.648,71.042,24.518,1.6739,1.5968,1.4316,77.897,724.61,41.439,15.948,304.207,661.53,0.36004,0.57904,57.453,0,AT_RISK
CNC-015,316,2025-01-13 17:10:22.293761297,4776.152,66.583,23.569,1.2748,1.5325,1.627,75.876,673.325,44.73,12.789,305.173,660.564,0.3947,0.55193,59.693,0,AT_RISK
CNC-015,317,2025-01-13 18:08:18.946589656,4794.181,65.537,23.01,1.4539,1.6576,1.5879,77.793,659.793,38.621,15.419,306.139,659.598,0.40683,0.56249,58.729,0,AT_RISK
CNC-015,318,2025-01-13 19:06:15.599418014,4886.024,69.62,23.411,1.5907,1.414,1.4681,75.787,716.317,44.837,16.355,307.104,658.633,0.34988,0.55894,58.427,0,AT_RISK
CNC-015,319,2025-01-13 20:04:12.252246373,4849.355,67.252,23.341,1.6759,1.3418,1.5338,77.171,666.969,40.14,15.552,308.07,657.667,0.35517,0.56272,58.679,0,AT_RISK
CNC-015,320,2025-01-13 21:02:08.905074731,4799.586,67.13,24.113,1.3227,1.7061,1.5751,74.397,678.77,45.093,15.735,309.036,656.701,0.39446,0.56549,58.36,0,AT_RISK
CNC-015,321,2025-01-13 22:00:05.557903090,4829.968,68.398,24.28,1.5133,1.3835,1.5452,78.995,697.495,36.904,17.084,310.002,655.735,0.36144,0.59086,56.692,1,AT_RISK
CNC-015,322,2025-01-13 22:58:02.210731449,4859.665,67.147,25.357,1.6523,1.349,1.6808,78.723,694.357,48.075,17.939,310.967,654.77,0.35924,0.61494,55.153,1,AT_RISK
CNC-015,323,2025-01-13 23:55:58.863559807,4726.421,64.871,23.772,1.5346,1.496,1.8035,75.122,651.006,41.448,17.203,311.933,653.804,0.36208,0.5816,57.217,1,AT_RISK
CNC-015,324,2025-01-14 00:53:55.516388166,4762.536,69.759,21.955,1.7367,1.7204,1.8081,75.665,719.482,47.267,19.693,312.899,652.838,0.4062,0.57053,56.834,0,AT_RISK
CNC-015,325,2025-01-14 01:51:52.169216524,4768.295,70.3,24.585,1.008,1.4791,1.5059,75.975,700.266,45.896,15.932,313.864,651.872,0.41633,0.57592,57.702,0,AT_RISK
CNC-015,326,2025-01-14 02:49:48.822044883,4655.441,67.503,23.198,1.7366,1.6334,2.0205,73.659,681.299,44.984,17.423,314.83,650.907,0.4035,0.57931,56.909,0,AT_RISK
CNC-015,327,2025-01-14 03:47:45.474873241,4869.818,71.387,23.045,1.5541,1.7389,1.9858,74.925,725.253,43.764,16.135,315.796,649.941,0.43474,0.5743,57.194,0,AT_RISK
CNC-015,328,2025-01-14 04:45:42.127701600,4864.3,70.697,24.343,1.4234,1.7074,2.0618,76.417,716.691,44.821,18.266,316.762,648.975,0.37089,0.61168,54.79,1,AT_RISK
CNC-015,329,2025-01-14 05:43:38.780529959,4890.295,70.031,24.319,1.9562,1.4603,1.8306,74.037,724.471,44.785,19.723,317.727,648.009,0.37088,0.5982,55.308,1,AT_RISK
CNC-015,330,2025-01-14 06:41:35.433358317,4873.361,70.211,23.41,1.4149,1.7578,1.416,77.373,719.518,42.206,17.542,318.693,647.044,0.36148,0.56842,57.718,0,AT_RISK
CNC-015,331,2025-01-14 07:39:32.086186675,4816.845,67.233,24.131,1.8395,1.3121,1.996,76.059,679.39,44.975,20.211,319.659,646.078,0.40809,0.61344,54.582,1,AT_RISK
CNC-015,332,2025-01-14 08:37:28.739015034,4830.872,68.657,24.607,1.8342,1.4174,1.3451,76.786,696.021,40.661,19.511,320.625,645.112,0.35614,0.58881,56.439,1,AT_RISK
CNC-015,333,2025-01-14 09:35:25.391843393,4873.243,67.455,23.161,1.6919,1.4811,1.989,75.545,699.476,40.681,18.106,321.59,644.147,0.35324,0.58792,56.239,1,AT_RISK
CNC-015,334,2025-01-14 10:33:22.044671751,4878.304,69.818,24.9,1.593,1.6982,1.8885,77.438,721.323,44.845,18.066,322.556,643.181,0.44125,0.61411,54.82,1,AT_RISK
CNC-015,335,2025-01-14 11:31:18.697500110,4849.033,68.587,23.653,1.931,1.4151,1.5083,74.029,681.086,37.269,15.921,323.522,642.215,0.3249,0.55522,58.892,0,AT_RISK
CNC-015,336,2025-01-14 12:29:15.350328468,4780.841,69.959,24.633,1.9196,1.6466,1.8045,77.045,709.636,43.994,19.877,324.488,641.249,0.4054,0.61352,54.611,1,AT_RISK
CNC-015,337,2025-01-14 13:27:12.003156827,4888.906,64.692,22.694,1.4124,1.6188,1.9609,77.235,658.495,43.322,17.904,325.453,640.284,0.3788,0.58574,56.7,1,AT_RISK
CNC-015,338,2025-01-14 14:25:08.655985185,4967.262,70.886,24.061,1.402,1.5234,1.9323,76.637,709.501,45.317,19.467,326.419,639.318,0.34823,0.60825,54.872,1,AT_RISK
CNC-015,339,2025-01-14 15:23:05.308813544,4918.064,66.738,24.126,1.4884,1.4137,1.864,76.388,691.684,42.184,18.43,327.385,638.352,0.41361,0.6001,55.686,1,AT_RISK
CNC-015,340,2025-01-14 16:21:01.961641902,4965.712,68.723,22.807,1.7218,1.3836,2.1693,72.579,697.611,46.244,19.792,328.351,637.386,0.38751,0.58808,55.72,1,AT_RISK
CNC-015,341,2025-01-14 17:18:58.614470261,4865.73,67.375,23.832,1.8989,1.6322,1.765,76.995,689.574,41.073,18.747,329.316,636.421,0.3965,0.59523,55.974,1,AT_RISK
CNC-015,342,2025-01-14 18:16:55.267298619,4800.031,74.227,25.223,1.4678,1.9624,1.9524,76.628,752.778,45.311,20.586,330.282,635.455,0.41685,0.62998,53.187,1,AT_RISK
CNC-015,343,2025-01-14 19:14:51.920126978,4809.221,67.62,23.948,1.5676,1.8984,1.7369,77.861,691.038,44.642,19.496,331.248,634.489,0.36406,0.60238,55.462,1,AT_RISK
CNC-015,344,2025-01-14 20:12:48.572955336,5018.33,70.98,24.508,1.6905,1.4452,1.7297,78.386,717.313,43.828,21.478,332.213,633.523,0.4359,0.62088,53.908,1,AT_RISK
CNC-015,345,2025-01-14 21:10:45.225783695,4871.214,68.472,24.136,1.7256,1.6914,1.9313,75.148,702.53,42.532,19.924,333.179,632.558,0.42772,0.60565,54.946,1,AT_RISK
CNC-015,346,2025-01-14 22:08:41.878612053,4901.884,71.965,24.493,1.6948,1.6736,2.1142,77.125,732.776,47.683,21.933,334.145,631.592,0.39448,0.63568,52.61,1,AT_RISK
CNC-015,347,2025-01-14 23:06:38.531440412,4882.89,72.591,24.431,1.6593,1.8475,2.0661,75.993,739.451,42.378,19.485,335.111,630.626,0.40645,0.61713,54.092,1,AT_RISK
CNC-015,348,2025-01-15 00:04:35.184268771,4979.054,69.669,22.655,1.481,1.4251,1.6353,74.732,711.026,46.298,18.016,336.076,629.66,0.33348,0.56025,57.904,0,AT_RISK
CNC-015,349,2025-01-15 01:02:31.837097129,4969.098,74.088,25.435,1.5869,1.7908,2.0918,76.858,754.872,46.938,23.456,337.042,628.695,0.3816,0.65288,51.241,1,AT_RISK
CNC-015,350,2025-01-15 02:00:28.489925488,4890.85,67.985,24.817,1.5854,1.6356,1.7679,75.443,702.991,42.569,20.409,338.008,627.729,0.38156,0.61068,54.707,1,AT_RISK
CNC-015,351,2025-01-15 02:58:25.142753846,4965.925,65.979,24.491,1.7029,1.7874,1.8255,76.297,693.597,45.594,22.446,338.974,626.763,0.40735,0.62167,53.723,1,AT_RISK
CNC-015,352,2025-01-15 03:56:21.795582205,4996.811,66.886,23.693,1.4278,1.3885,2.067,73.896,679.306,43.309,20.361,339.939,625.798,0.38897,0.60323,55.015,1,AT_RISK
CNC-015,353,2025-01-15 04:54:18.448410563,5017.266,73.336,25.113,1.8896,1.6232,2.1654,76.593,749.744,48.059,22.662,340.905,624.832,0.43129,0.64747,51.67,1,AT_RISK
CNC-015,354,2025-01-15 05:52:15.101238922,4874.064,69.508,24.779,1.6263,1.4537,1.8225,76.937,706.751,44.864,20.69,341.871,623.866,0.40249,0.6197,54.117,1,AT_RISK
CNC-015,355,2025-01-15 06:50:11.754067280,4904.469,66.072,23.883,1.5086,1.5005,1.7609,75.915,674.015,38.326,19.652,342.837,622.9,0.3674,0.59584,55.847,1,AT_RISK
CNC-015,356,2025-01-15 07:48:08.406895639,4882.942,71.496,25.243,1.469,1.813,1.8574,73.535,725.893,41.155,21.454,343.802,621.935,0.36876,0.61822,53.852,1,AT_RISK
CNC-015,357,2025-01-15 08:46:05.059723997,4900.22,68.85,23.805,2.0009,1.8654,1.9802,76.868,719.293,50.278,22.237,344.768,620.969,0.38293,0.62078,53.531,1,AT_RISK
CNC-015,358,2025-01-15 09:44:01.712552356,4965.293,73.718,25.629,1.5741,1.1029,2.0658,75.356,754.691,45.0,21.695,345.734,620.003,0.42829,0.64083,52.263,1,AT_RISK
CNC-015,359,2025-01-15 10:41:58.365380715,4880.298,67.891,24.7,1.8197,1.826,2.5937,76.318,698.817,49.46,23.197,346.7,619.037,0.45617,0.66251,50.74,1,AT_RISK
CNC-015,360,2025-01-15 11:39:55.018209073,4877.602,68.779,24.511,1.4555,1.8139,2.0871,77.656,709.963,45.797,22.899,347.665,618.072,0.40761,0.64103,52.296,1,AT_RISK
CNC-015,361,2025-01-15 12:37:51.671037431,4835.482,70.068,23.868,1.5669,1.5865,2.0665,77.268,714.89,48.763,21.998,348.631,617.106,0.39774,0.62601,53.267,1,AT_RISK
CNC-015,362,2025-01-15 13:35:48.323865790,4816.194,68.59,23.994,1.441,1.7604,2.3494,77.522,689.857,46.161,21.928,349.597,616.14,0.41283,0.64121,52.412,1,AT_RISK
CNC-015,363,2025-01-15 14:33:44.976694149,4793.215,70.487,24.788,1.8981,1.7104,2.3679,76.899,711.202,48.884,23.163,350.562,615.174,0.40803,0.65563,51.221,1,AT_RISK
CNC-015,364,2025-01-15 15:31:41.629522507,4805.402,73.676,25.563,1.7697,1.6329,1.9762,74.639,753.626,44.779,23.144,351.528,614.209,0.38898,0.63981,52.086,1,AT_RISK
CNC-015,365,2025-01-15 16:29:38.282350866,4971.246,65.417,24.521,1.6932,1.709,1.9019,75.749,678.629,47.22,23.692,352.494,613.243,0.46294,0.62926,53.091,1,AT_RISK
CNC-015,366,2025-01-15 17:27:34.935179224,4907.303,72.247,26.016,1.7958,1.7794,2.3259,74.869,730.235,48.573,24.803,353.46,612.277,0.38301,0.66938,50.025,1,AT_RISK
CNC-015,367,2025-01-15 18:25:31.588007583,4772.698,70.226,24.462,1.6699,1.5293,1.8791,76.35,711.622,43.232,22.34,354.425,611.311,0.35819,0.62345,53.492,1,AT_RISK
CNC-015,368,2025-01-15 19:23:28.240835941,5040.281,68.475,24.262,1.8787,2.113,1.9965,75.954,708.829,43.31,24.842,355.391,610.346,0.42909,0.63614,52.215,1,AT_RISK
CNC-015,369,2025-01-15 20:21:24.893664300,5033.248,68.035,24.349,1.6615,1.744,2.2305,75.419,698.119,48.285,23.615,356.357,609.38,0.39824,0.64035,52.126,1,AT_RISK
CNC-015,370,2025-01-15 21:19:21.546492658,4899.056,71.626,24.326,1.2834,1.9625,2.5127,77.361,749.285,49.263,25.574,357.323,608.414,0.44306,0.66834,49.673,1,AT_RISK
CNC-015,371,2025-01-15 22:17:18.199321017,5048.155,70.743,25.201,1.9532,1.7238,2.3058,76.694,719.932,52.147,23.944,358.288,607.449,0.41748,0.66091,50.763,1,AT_RISK
CNC-015,372,2025-01-15 23:15:14.852149375,4882.199,71.072,24.929,1.8304,1.9019,2.1622,78.286,709.49,49.471,24.885,359.254,606.483,0.42823,0.66098,50.759,1,AT_RISK
CNC-015,373,2025-01-16 00:13:11.504977734,4883.549,74.83,24.532,1.4965,1.7748,2.3192,77.889,773.009,42.442,25.449,360.22,605.517,0.44217,0.66384,49.946,1,AT_RISK
CNC-015,374,2025-01-16 01:11:08.157806092,4944.799,70.43,25.171,1.6977,2.0256,2.459,78.453,723.758,42.36,23.322,361.186,604.551,0.41918,0.67079,50.229,1,AT_RISK
CNC-015,375,2025-01-16 02:09:04.810634451,4959.492,70.179,24.142,1.8382,1.5056,2.3604,77.035,724.266,49.642,24.141,362.151,603.586,0.42875,0.65179,51.146,1,AT_RISK
CNC-015,376,2025-01-16 03:07:01.463462810,4945.549,69.39,24.843,1.8279,1.5777,2.4793,76.887,723.398,45.802,23.778,363.117,602.62,0.40327,0.66391,50.478,1,AT_RISK
CNC-015,377,2025-01-16 04:04:58.116291168,4874.818,73.942,25.216,1.7371,1.9668,2.1694,77.349,762.711,44.835,23.629,364.083,601.654,0.42938,0.65605,50.927,1,AT_RISK
CNC-015,378,2025-01-16 05:02:54.769119527,4924.343,68.455,25.576,1.4028,1.7299,1.9337,76.134,712.33,46.514,23.867,365.049,600.688,0.40687,0.64683,51.875,1,AT_RISK
CNC-015,379,2025-01-16 06:00:51.421947885,4955.121,71.566,23.206,1.8327,1.9458,2.5337,77.317,736.324,48.967,26.016,366.014,599.723,0.40045,0.65673,50.276,1,AT_RISK
CNC-015,380,2025-01-16 06:58:48.074776244,4801.214,68.699,23.968,1.6665,1.3269,2.5621,77.222,714.494,46.488,24.115,366.98,598.757,0.42669,0.65905,50.667,1,AT_RISK
CNC-015,381,2025-01-16 07:56:44.727604602,4965.034,68.102,23.878,1.8024,1.6321,1.9672,75.919,709.234,48.82,23.928,367.946,597.791,0.45861,0.62538,53.0,1,AT_RISK
CNC-015,382,2025-01-16 08:54:41.380432961,4961.908,68.312,23.892,1.7975,1.8214,2.534,75.494,701.325,48.869,26.435,368.911,596.825,0.42108,0.66083,50.178,1,AT_RISK
CNC-015,383,2025-01-16 09:52:38.033261319,4969.022,68.796,24.836,1.9211,1.9099,2.5685,76.973,712.439,40.451,24.713,369.877,595.86,0.48018,0.67208,49.842,1,AT_RISK
CNC-015,384,2025-01-16 10:50:34.686089678,5054.592,66.37,25.056,1.7207,1.8409,2.4696,76.289,698.428,44.015,25.687,370.843,594.894,0.46561,0.67237,49.786,1,AT_RISK
CNC-015,385,2025-01-16 11:48:31.338918036,4942.253,67.074,23.9,1.775,1.3347,2.2822,75.777,682.402,43.2,23.656,371.809,593.928,0.37888,0.63829,52.293,1,AT_RISK
CNC-015,386,2025-01-16 12:46:27.991746395,4942.183,69.917,24.393,1.9151,1.6415,2.2167,75.124,721.333,47.703,25.307,372.774,592.962,0.43014,0.64684,51.283,1,AT_RISK
CNC-015,387,2025-01-16 13:44:24.644574754,4915.252,73.355,26.356,2.012,2.0193,2.6895,75.527,756.674,47.866,28.463,373.74,591.997,0.44438,0.70656,46.769,1,AT_RISK
CNC-015,388,2025-01-16 14:42:21.297403112,4898.166,74.121,24.84,2.17,1.7778,2.2404,76.085,769.371,48.583,25.992,374.706,591.031,0.41808,0.66022,50.097,1,AT_RISK
CNC-015,389,2025-01-16 15:40:17.950231471,4917.433,70.208,24.914,1.6238,2.0237,2.3317,76.029,727.25,42.035,26.066,375.672,590.065,0.43762,0.6653,50.009,1,AT_RISK
CNC-015,390,2025-01-16 16:38:14.603059829,4888.987,71.937,25.336,2.1388,1.9655,2.2665,77.935,740.706,52.395,25.437,376.637,589.1,0.42891,0.67186,49.766,1,AT_RISK
CNC-015,391,2025-01-16 17:36:11.255888188,5051.767,74.109,24.996,2.0588,1.6264,2.7741,77.899,754.365,47.201,25.242,377.603,588.134,0.49589,0.68836,48.417,1,AT_RISK
CNC-015,392,2025-01-16 18:34:07.908716546,4960.67,71.854,24.983,1.6388,1.963,2.2979,76.157,746.423,48.673,25.47,378.569,587.168,0.43791,0.66255,50.185,1,AT_RISK
CNC-015,393,2025-01-16 19:32:04.561544905,5049.6,72.155,24.606,1.6988,2.2015,2.4022,77.936,731.244,49.181,25.691,379.535,586.202,0.44511,0.66964,49.788,1,AT_RISK
CNC-015,394,2025-01-16 20:30:01.214373263,4916.1,70.143,24.14,1.5503,1.8542,2.4891,74.073,715.737,47.598,25.991,380.5,585.237,0.43003,0.65493,50.517,1,AT_RISK
CNC-015,395,2025-01-16 21:27:57.867201622,4879.301,66.955,23.007,1.6936,1.5443,1.9886,78.02,696.645,44.735,25.322,381.466,584.271,0.37976,0.62902,52.6,1,AT_RISK
CNC-015,396,2025-01-16 22:25:54.520029980,4918.471,70.299,24.899,1.6651,1.7597,2.112,76.975,718.191,47.098,24.556,382.432,583.305,0.44946,0.65217,51.273,1,AT_RISK
CNC-015,397,2025-01-16 23:23:51.172858339,4935.86,73.509,26.189,1.7393,1.7368,2.2645,76.333,756.238,50.941,27.328,383.398,582.339,0.42491,0.6849,48.545,1,AT_RISK
CNC-015,398,2025-01-17 00:21:47.825686697,4909.329,71.597,24.907,2.0918,1.9694,2.8885,76.698,739.25,52.873,28.17,384.363,581.374,0.4469,0.70015,47.153,1,AT_RISK
CNC-015,399,2025-01-17 01:19:44.478515056,4896.522,69.806,24.687,2.0494,1.9375,2.9531,76.596,722.163,53.586,27.539,385.329,580.408,0.4561,0.69723,47.506,1,AT_RISK
CNC-015,400,2025-01-17 02:17:41.131343414,5030.975,67.958,24.34,1.7379,1.5225,2.599,76.074,699.029,43.762,26.333,386.295,579.442,0.39704,0.67099,49.618,1,AT_RISK
CNC-015,401,2025-01-17 03:15:37.784171773,5070.929,74.011,25.647,2.2982,1.8976,2.9027,79.258,770.021,53.689,29.533,387.26,578.476,0.50233,0.72333,45.388,1,AT_RISK
CNC-015,402,2025-01-17 04:13:34.437000132,4996.889,68.884,25.631,1.9241,2.1937,2.7063,76.207,724.928,50.48,29.868,388.226,577.511,0.46339,0.70664,46.67,1,AT_RISK
CNC-015,403,2025-01-17 05:11:31.089828490,4954.708,71.125,24.844,1.8952,1.7809,2.2221,75.444,739.165,46.505,26.593,389.192,576.545,0.37782,0.6598,50.2,1,AT_RISK
CNC-015,404,2025-01-17 06:09:27.742656849,4951.22,70.711,26.355,1.7718,1.8345,2.8887,78.545,729.821,53.001,28.437,390.158,575.579,0.4441,0.72428,45.829,1,AT_RISK
CNC-015,405,2025-01-17 07:07:24.395485207,5096.258,70.018,24.659,1.9099,1.9577,2.6261,76.273,708.056,46.437,27.744,391.123,574.613,0.41634,0.6829,48.596,1,AT_RISK
CNC-015,406,2025-01-17 08:05:21.048313566,5003.112,73.739,24.935,2.037,1.5993,2.3505,76.938,764.357,49.898,26.594,392.089,573.648,0.46836,0.67192,49.292,1,AT_RISK
CNC-015,407,2025-01-17 09:03:17.701141924,4939.041,70.273,25.211,2.0461,1.8186,2.5002,78.373,729.832,49.698,27.595,393.055,572.682,0.4245,0.691,48.161,1,AT_RISK
CNC-015,408,2025-01-17 10:01:14.353970283,5013.175,72.416,24.981,1.8808,1.731,2.9066,77.449,739.934,49.294,29.637,394.021,571.716,0.44259,0.71028,46.273,1,AT_RISK
CNC-015,409,2025-01-17 10:59:11.006798641,4917.01,70.239,24.038,2.415,2.0221,2.7438,78.407,722.396,52.043,30.834,394.986,570.751,0.4311,0.70052,46.816,1,AT_RISK
CNC-015,410,2025-01-17 11:57:07.659627000,4964.416,73.803,25.974,2.2757,1.7812,2.5297,75.777,755.649,50.233,28.223,395.952,569.785,0.47408,0.69525,47.579,1,AT_RISK
CNC-015,411,2025-01-17 12:55:04.312455358,5063.096,75.517,26.034,1.7857,1.8086,2.7627,76.049,770.427,41.912,28.692,396.918,568.819,0.47105,0.70839,46.477,1,AT_RISK
CNC-015,412,2025-01-17 13:53:00.965283717,4975.399,68.199,26.171,2.0909,1.9477,2.9005,76.352,708.231,48.021,28.732,397.884,567.853,0.47325,0.7167,46.304,1,AT_RISK
CNC-015,413,2025-01-17 14:50:57.618112075,5033.488,69.244,25.06,1.8157,1.9208,2.4085,78.556,717.745,48.28,27.218,398.849,566.888,0.4283,0.68431,48.758,1,AT_RISK
CNC-015,414,2025-01-17 15:48:54.270940434,4874.937,72.053,25.091,2.2202,2.2508,2.7033,76.878,733.235,56.224,31.231,399.815,565.922,0.43159,0.7079,46.271,1,AT_RISK
CNC-015,415,2025-01-17 16:46:50.923768792,5022.784,73.16,26.351,2.1474,2.4513,2.969,76.912,761.297,59.657,33.038,400.781,564.956,0.4827,0.7399,43.699,1,AT_RISK
CNC-015,416,2025-01-17 17:44:47.576597151,5030.574,73.24,25.283,2.2245,1.9305,2.7912,74.812,755.657,50.407,30.597,401.747,563.99,0.48248,0.70429,46.369,1,AT_RISK
CNC-015,417,2025-01-17 18:42:44.229425510,5076.934,69.757,25.948,1.9026,2.0641,2.5734,75.785,721.123,51.709,30.487,402.712,563.025,0.46993,0.7061,46.697,1,AT_RISK
CNC-015,418,2025-01-17 19:40:40.882253868,5012.157,70.515,26.119,2.3199,2.2272,2.7384,79.424,723.603,48.867,31.96,403.678,562.059,0.47683,0.73225,44.81,1,AT_RISK
CNC-015,419,2025-01-17 20:38:37.535082227,4973.74,76.96,26.682,2.2137,2.3419,3.2144,78.33,794.628,49.382,30.658,404.644,561.093,0.46904,0.74812,43.328,1,AT_RISK
CNC-015,420,2025-01-17 21:36:34.187910585,5000.643,70.946,24.653,2.1335,1.9565,2.4948,75.765,742.46,45.519,30.158,405.609,560.127,0.46415,0.68573,47.812,1,AT_RISK
CNC-015,421,2025-01-17 22:34:30.840738944,5122.123,70.618,24.812,1.9269,2.0021,2.9944,79.638,737.914,49.064,31.768,406.575,559.162,0.4762,0.72738,44.833,1,AT_RISK
CNC-015,422,2025-01-17 23:32:27.493567302,4926.61,70.382,25.848,2.2344,2.0817,2.5944,77.527,721.434,46.231,31.215,407.541,558.196,0.48055,0.71447,46.076,1,AT_RISK
